date,M1W,d_log_dvol,EA
2016-04-06,-0.004551186522726791,-0.071331583055386,0
2016-04-07,-0.00800897079538121,0.4530268108119664,0
2016-04-08,-0.025064749797309993,-0.32515574447985074,0
2016-04-11,-0.028827685726299457,0.25953949717075986,0
2016-04-12,-0.016794539900129024,0.027995988293760377,0
2016-04-13,0.016471218979669633,0.7964977633834849,1
2016-04-14,0.0497354861512207,-0.4127900447493822,0
2016-04-15,0.08754846721303888,-0.2846851201718863,0
2016-04-18,0.06890932580830311,-0.38961883226436456,0
2016-04-19,0.06750159708936998,0.4383431983691608,0
2016-04-20,0.06515774780451755,-0.28118379556666184,0
2016-04-21,0.038084802822753616,0.030822324967378023,0
2016-04-22,0.016386422123398248,-0.2908246765316811,0
2016-04-25,0.03354013621841645,-0.0701566761779624,0
2016-04-26,0.02120641531448575,0.09964363100823803,0
2016-04-27,0.009525719173968827,0.18397517691034437,0
2016-04-28,-0.0015506845249704249,-0.13188920209031707,0
2016-04-29,0.0010355856552690668,0.15877278927294114,0
2016-05-02,-0.012111261409453622,-0.3541474804588809,0
2016-05-03,0.002677703644738738,0.6254703069320797,0
2016-05-04,-0.021990586143716406,-0.12373166277972558,0
2016-05-05,-0.04074473903801623,-0.1844715075419714,0
2016-05-06,-0.039239384810963784,-0.24574408253928937,0
2016-05-09,-0.025971720325133507,-0.11029221595119054,0
2016-05-10,-0.04104401854450401,0.14813246441675787,0
2016-05-11,-0.007862377005964483,-0.0797868894389211,0
2016-05-12,0.004377841325476695,0.011695572915499497,0
2016-05-13,0.009014275762264212,0.2454568292797248,0
2016-05-16,-0.006187930167455669,-0.2646630810566428,0
2016-05-17,0.007318490741467176,0.06203571709533051,0
2016-05-18,-0.0063095646393867,0.7978300618531797,0
2016-05-19,0.03558056771587603,-0.4042951409994764,0
2016-05-20,0.02572980526717128,-0.35283553889939157,0
2016-05-23,0.03672875584085444,-0.28614120712109425,0
2016-05-24,0.028994122199170747,0.45547303158658536,0
2016-05-25,0.045358041139080374,0.2961317428916921,0
2016-05-26,0.02208282188726063,-0.6535302766548732,0
2016-05-27,0.025382533117821016,-0.01815211138403683,0
2016-05-31,0.029339261125067573,0.35963443379876736,0
2016-06-01,0.027048483979682292,0.06440266589310895,0
2016-06-02,0.018121507731623243,-0.2592591246616962,0
2016-06-03,0.00472395327850661,0.6157582790090856,0
2016-06-06,-0.006000516384847554,-0.40237966490548516,0
2016-06-07,-0.0013843569896025976,-0.38403163150333697,0
2016-06-08,-0.002300766614518057,-0.12025345038675539,0
2016-06-09,-0.00734397425575839,0.2702466073276035,0
2016-06-10,-0.016093461744531634,0.39876054583737286,0
2016-06-13,-0.012312552438876079,-0.14017734188491815,0
2016-06-14,-0.031726993143577964,0.3282636407452131,0
2016-06-15,-0.046871830606546094,-0.21217386311829145,0
2016-06-16,-0.050867893795583985,0.0724382566628563,0
2016-06-17,-0.04006398048064863,-0.1934562860761666,0
2016-06-20,-0.02521400355174741,-0.1400429312043272,0
2016-06-21,-0.01400925990110169,-0.10696182771374652,0
2016-06-22,0.013271512622023085,0.10685668111233682,0
2016-06-23,0.011793004993959855,0.13823317032726834,0
2016-06-24,0.028886643970982284,1.0491236940040594,0
2016-06-27,-0.0438367065077645,-0.16066658006004886,0
2016-06-28,-0.07972510707433011,-0.21779935015221952,0
2016-06-29,-0.056042867794918294,-0.2897567166173509,0
2016-06-30,-0.02454993928906868,-0.09421106893671194,0
2016-07-01,-0.029634680410301595,-0.37128256619076083,0
2016-07-05,0.035539979671815214,0.5021609072109001,0
2016-07-06,0.040710707703499605,-0.15387147565390435,0
2016-07-07,0.019784740654051003,-0.3801466386076058,0
2016-07-08,-0.002579500753704167,0.2685213958917032,0
2016-07-11,0.0017860485319403097,-0.24530376656425545,0
2016-07-12,0.016525184021952466,0.23841496766970138,0
2016-07-13,0.05998580289986677,0.09201233726493285,0
2016-07-14,0.04718474233043857,0.5238750498347038,1
2016-07-15,0.0569478604071203,-0.5480402336962591,0
2016-07-18,0.03732832770030248,-0.44855869222643463,0
2016-07-19,0.026474793664409635,-0.13810199359495456,0
2016-07-20,0.010212614242433471,0.0017403595656233506,0
2016-07-21,0.012775793125354706,-0.10766492682946804,0
2016-07-22,-0.006561084542431761,-0.13115193014765936,0
2016-07-25,-0.0018807528553081987,-0.013543203765692624,0
2016-07-26,-0.0011034539223913065,0.01142736179043169,0
2016-07-27,0.004068019597610828,0.4512342884639686,0
2016-07-28,0.006436803833479665,-0.2817928349974608,0
2016-07-29,0.006101006321019842,-0.01810714951238168,0
2016-08-01,-0.0012424353327622484,0.19139675215308571,0
2016-08-02,-0.0017278448435038563,0.27873713324425253,0
2016-08-03,-0.007346480251045229,-0.13831781883110494,0
2016-08-04,0.0047311488707801885,-0.1807380671677521,0
2016-08-05,0.007693418848805145,0.6269064715267234,0
2016-08-08,0.03592139354611401,-0.5789097870038447,0
2016-08-09,0.035885640116588124,-0.0022588951343003316,0
2016-08-10,0.034278887114574275,0.10589719795555652,0
2016-08-11,0.009709963797379206,-0.26391401729768305,0
2016-08-12,0.013293294780923226,-0.1690094212192257,0
2016-08-15,-0.014889289542050044,0.05111261187859739,0
2016-08-16,-0.005446742510353708,0.08498802205248523,0
2016-08-17,-0.0022802804684682876,0.3524186892042174,0
2016-08-18,0.008838194483558937,-0.3384973759744483,0
2016-08-19,0.007475904156494906,-0.004859517541401459,0
2016-08-22,0.008095785153651835,-0.09318057005982183,0
2016-08-23,0.0007604340689915112,0.021518820094311053,0
2016-08-24,0.0007606713778982588,0.21114373469831094,0
2016-08-25,0.0013617884329266694,-0.21141186684539193,0
2016-08-26,0.0024084696502058023,0.5932802596469138,0
2016-08-29,0.0059032736437405475,-0.10087601630370813,0
2016-08-30,0.017619558633558796,0.022098724327832997,0
2016-08-31,0.0261894303507626,-0.014643352288022271,0
2016-09-01,0.02264305707437586,-0.06554724054611683,0
2016-09-02,0.016507993778905217,0.10296979665782047,0
2016-09-06,0.019062441980603584,0.07102784162331233,0
2016-09-07,0.007440936398282805,-0.36594806636573907,0
2016-09-08,-0.005122210888898415,0.11223987457248441,0
2016-09-09,-0.0032743223618942885,0.48323695053466764,0
2016-09-12,-0.007912146030092604,-0.14291987397497863,0
2016-09-13,-0.0063074860156273616,0.11069911204761596,0
2016-09-14,-0.016868978450637506,-0.3282899726327031,0
2016-09-15,-0.011153566764638523,-0.045244739883180785,0
2016-09-16,-0.009252496446432446,0.5159581021081436,0
2016-09-19,-0.012833965994139884,-0.47110733362660895,0
2016-09-20,-0.013355341391708908,-0.25735477854300726,0
2016-09-21,0.0016225616849321334,0.337171124640264,0
2016-09-22,0.006369509570070431,-0.21064732850507184,0
2016-09-23,0.011195539252243147,0.20637281777038652,0
2016-09-26,0.022080971108788816,0.11599337765509077,0
2016-09-27,-0.005614554269357974,-0.14465579532614825,0
2016-09-28,-0.001120058823620873,-0.22658387382046996,0
2016-09-29,-0.002400638762268592,0.5662921586305245,0
2016-09-30,-0.02616431122972873,0.000459234845624934,0
2016-10-03,-0.01045946472758219,-0.3322879075161076,0
2016-10-04,0.01027260264254748,0.2657178625858698,0
2016-10-05,0.011087205854564353,-0.07597688551878434,0
2016-10-06,0.02213481003145157,0.05751503121708268,0
2016-10-07,0.040636781331139904,0.06083560485659234,0
2016-10-10,0.029673403240904506,-0.2909575051003799,0
2016-10-11,0.039065695034764314,0.150787564122691,0
2016-10-12,0.025339783244924252,-0.289325939957795,0
2016-10-13,0.00661701650508606,0.4025830139550308,0
2016-10-14,-0.0011636419548426424,0.33381813171159536,1
2016-10-17,-0.008259390334814043,-0.5414420105923874,0
2016-10-18,-0.021935637681164355,-0.18248871999251648,0
2016-10-19,-0.009265131367479196,0.059523491558199026,0
2016-10-20,0.0032269825897301985,0.1206740333479317,0
2016-10-21,0.007054868000462733,-0.13294087740530003,0
2016-10-24,0.014112156342926951,-0.20933806713801317,0
2016-10-25,0.02528653083892385,-0.046769118481226,0
2016-10-26,0.016116444408484032,0.009366469904559693,0
2016-10-27,0.01149852968888565,0.29312498813751375,0
2016-10-28,0.013962155558894462,0.02948334845738998,0
2016-10-31,0.008862796581030619,0.02057815608296565,0
2016-11-01,0.0056396323382044145,0.1444484852474588,0
2016-11-02,0.0027532700905341656,-0.24212283187667438,0
2016-11-03,-0.006816507870188726,-0.21357343891682845,0
2016-11-04,-0.012359770270998105,0.27027134402310793,0
2016-11-07,-0.019418808247781527,0.21746067083340748,0
2016-11-08,0.008910415642159553,0.12774799041416074,0
2016-11-09,0.015036224863935299,1.1098038726743873,0
2016-11-10,0.06454547212269945,0.17764516961716836,0
2016-11-11,0.11429964659833614,-0.7187337464188097,0
2016-11-14,0.12343922289334364,0.5138810380966845,0
2016-11-15,0.12933536686836522,-0.5299411093251223,0
2016-11-16,0.12512999515921308,-0.07028992087505515,0
2016-11-17,0.0547255166382552,-0.33977304567953226,0
2016-11-18,0.017515139360819276,0.02258027832379028,0
2016-11-21,0.013275370384440599,-0.49625469009628276,0
2016-11-22,-0.01877337115395772,0.09717918157236127,0
2016-11-23,-0.010707361947652316,0.0408980664286851,0
2016-11-28,0.009630215305043599,0.7383550228924847,0
2016-11-29,0.007946456546481961,0.07707620513184565,0
2016-11-30,0.011077255917340878,0.5169494791964233,0
2016-12-01,0.020729788644494818,0.13899288219117878,0
2016-12-02,0.0369285408131379,-0.4121144059452426,0
2016-12-05,0.03518828637404248,0.12734262581145472,0
2016-12-06,0.061028940480484906,-0.16484756807350465,0
2016-12-07,0.058801328748836035,0.15976047702946516,0
2016-12-08,0.04738724141107298,0.17965686735370667,0
2016-12-09,0.0395845135792543,-0.38925435836710065,0
2016-12-12,0.04668525255345202,-0.03559678135049538,0
2016-12-13,0.017746519858348186,0.18112600922535904,0
2016-12-14,0.012228177067170165,0.28762234775133777,0
2016-12-15,0.008174884518000525,-0.11397111364394874,0
2016-12-16,0.010400099691711517,-0.08921841698584743,0
2016-12-19,-0.006453852121822479,-0.4191722148462773,0
2016-12-20,0.007870168549625411,-0.019511419056563284,0
2016-12-21,0.020667114817305432,-0.1569882367062334,0
2016-12-22,0.02320696247730414,0.12919057940435152,0
2016-12-23,0.010190495655145071,-0.16454256913391063,0
2016-12-27,0.024531389517428615,-0.42802313434505734,0
2016-12-28,0.019817822981541333,0.36910866970418255,0
2016-12-29,-0.00011773362780331809,0.4833107004394108,0
2016-12-30,-0.009852441757326247,-0.3366139622935833,0
2017-01-03,-0.00634950764119413,0.5522144952768393,0
2017-01-04,0.0020745379907260997,-0.2119721171588438,0
2017-01-05,0.0028742569704158782,-0.04087548429925647,0
2017-01-06,0.0008826645271193811,-0.10824331428811362,0
2017-01-09,0.008310194912510838,-0.03172251062893494,0
2017-01-10,0.0038850430747459086,0.06595965974419116,0
2017-01-11,-0.0035820060961508915,0.1470933993923751,0
2017-01-12,0.0019649088273103743,0.33197544838177606,0
2017-01-13,0.001792352133349162,0.30378131018057175,1
2017-01-17,0.005906380067342454,0.016534420739194644,0
2017-01-18,-0.031465885045484754,-0.2997006374003064,0
2017-01-19,-0.029353770167952042,-0.3727033873408132,0
2017-01-20,-0.044145796056250575,0.14687935985084621,0
2017-01-23,-0.030174157104208454,-0.43216439991230615,0
2017-01-24,-0.03427802895654963,0.23276120510723075,0
2017-01-25,0.014027501918708829,0.20068541476747015,0
2017-01-26,0.0248323960733412,-0.14450520372147224,0
2017-01-27,0.04102925842173377,-0.21057835309784068,0
2017-01-30,0.03798178504009808,0.12596312693317202,0
2017-01-31,0.02709198289857362,0.08290274490875404,0
2017-02-01,-0.0008223623193552854,0.007981721189420199,0
2017-02-02,-0.012868055991051897,-0.3882038705604174,0
2017-02-03,-0.025782048996929596,0.5682755364746832,0
2017-02-06,0.002414722243953449,-0.47975360886284335,0
2017-02-07,0.008806756458947795,-0.1833136216576179,0
2017-02-08,0.0239287234489014,0.40803563758963435,0
2017-02-09,0.011705051185863624,-0.13337009593894322,0
2017-02-10,0.02998853667431689,-0.12464573377996757,0
2017-02-13,-0.0013812056484452384,0.3969399588912097,0
2017-02-14,0.015087522856544133,0.08851555982418446,0
2017-02-15,0.03224695306446801,0.05151538301290515,0
2017-02-16,0.05235550990957094,0.00022750615385547235,0
2017-02-17,0.03776830118452157,-0.14783143619460049,0
2017-02-21,0.035951350720081265,-0.261397186169372,0
2017-02-22,0.03239292713550501,-0.17707866771109337,0
2017-02-23,0.016604409083224247,0.10034981299752488,0
2017-02-24,0.006159611436853396,0.3095533017602712,0
2017-02-27,-0.0021141804927644614,-0.24217768174646181,0
2017-02-28,0.0026491566930975097,0.14522424826439817,0
2017-03-01,-0.004182531506114806,0.5885950669544009,0
2017-03-02,0.027842434842007435,-0.4149977064010564,0
2017-03-03,0.01059951191572761,-0.19117648608372306,0
2017-03-06,0.026664189808955463,0.09903581418284801,0
2017-03-07,0.016286484849358907,-0.26558206773342974,0
2017-03-08,0.008569294978738817,0.4202657994146044,0
2017-03-09,-0.02575837712347706,-0.20651148793887586,0
2017-03-10,-0.005776418286848717,-0.009738127029788046,0
2017-03-13,-0.015763304034404513,-0.38178312650575563,0
2017-03-14,-0.005884157423226455,0.04664113821226579,0
2017-03-15,0.00141188219013344,0.5939672867865298,0
2017-03-16,0.0054673308271544485,-0.18885502086897077,0
2017-03-17,0.0003732349142380187,0.3074473197547647,0
2017-03-20,-0.007361108595952182,-0.37435316488145887,0
2017-03-21,-0.014554388377788996,0.8147983714014124,0
2017-03-22,-0.046402119417018994,-0.3506738558571527,0
2017-03-23,-0.04652067294821016,-0.3695197379071544,0
2017-03-24,-0.04698608721296438,0.023427813399024444,0
2017-03-27,-0.037887524032671926,0.05474169020559572,0
2017-03-28,-0.03181852929190221,-0.14309317290368995,0
2017-03-29,0.01398523578091293,-0.35621649330416716,0
2017-03-30,0.007850294908799071,0.1558128862992021,0
2017-03-31,0.01859958039894405,0.30239714008847685,0
2017-04-03,0.00646315588904578,0.1322194391379803,0
2017-04-04,0.00333193603825066,-0.25183686519977044,0
2017-04-05,-0.00894125292274417,0.23786809431445732,0
2017-04-06,-0.01777618714342477,-0.2612785744706301,0
2017-04-07,-0.023100299399088975,-0.0908608158234081,0
2017-04-10,-0.013406465757794805,0.06982117036034552,0
2017-04-11,-0.013424192973709559,0.09812500149529058,0
2017-04-12,-0.018375568872635917,-0.016164425813087746,0
2017-04-13,-0.009922143311372977,0.7522919671284889,1
2017-04-17,-0.024570753973497617,-0.54784886059171,0
2017-04-18,-0.003614417690154248,-0.22284635138532494,0
2017-04-19,-0.008419738859830161,0.1335605153930608,0
2017-04-20,-0.014926643847008592,-0.0693786421681466,0
2017-04-21,0.0025780614009418557,0.19986033639399636,0
2017-04-24,0.0015348739722815807,0.31893476053151915,0
2017-04-25,0.018806418214664333,-0.36264271889382016,0
2017-04-26,0.03587496660094569,-0.32542490161428717,0
2017-04-27,0.045823328125266016,-0.010952054375724884,0
2017-04-28,0.0237993976611115,-0.2547086793720901,0
2017-05-01,0.028217201143292847,0.4658969643891169,0
2017-05-02,-0.004686618572946166,-0.13249105253120774,0
2017-05-03,-0.02072060530377584,-0.2269847404385672,0
2017-05-04,-0.016305333108515896,-0.08099450298333721,0
2017-05-05,-0.006066781823787615,-0.10789799585648652,0
2017-05-08,0.0003473629398671463,-0.1841437953438252,0
2017-05-09,-0.00023129409146704916,0.18940003650807924,0
2017-05-10,0.0028931797886171395,-0.1332310264608978,0
2017-05-11,0.005052046715825043,0.19812783717677007,0
2017-05-12,0.0005635553264244919,-0.19857780031487238,0
2017-05-15,-0.0008976011489689739,0.04181423141024254,0
2017-05-16,0.0029738296230199524,0.07794957583955409,0
2017-05-17,0.010326567260533714,0.950622879916363,0
2017-05-18,-0.037286339687947034,-0.04257846488297545,0
2017-05-19,-0.03669353630346439,-0.5856419227216385,0
2017-05-22,-0.025064556843584995,-0.17602344898116584,0
2017-05-23,-0.030693732651835504,0.08361162820419565,0
2017-05-24,-0.021230431761333435,-0.1552986029571386,0
2017-05-25,0.017290472309371197,0.16050045558098347,0
2017-05-26,0.01581930373877416,-0.36415180621876786,0
2017-05-30,0.006808486552685622,0.40282422812468255,0
2017-05-31,-0.009603467105764096,0.6772493134969864,0
2017-06-01,-0.04312706347610984,-0.32033715481685476,0
2017-06-02,-0.031165580160264383,-0.18982634475615967,0
2017-06-05,-0.03335592149617028,-0.5037679867994456,0
2017-06-06,-0.030325546928644975,0.26297294842519037,0
2017-06-07,-0.010848924580762365,0.08537075886947676,0
2017-06-08,0.020896011112368384,0.3677093993427647,0
2017-06-09,0.02241695356385609,0.09645232814011706,0
2017-06-12,0.05216222999617148,-0.2561167893086065,0
2017-06-13,0.04947921836851332,-0.15163465310326174,0
2017-06-14,0.050468407497114676,0.2286199898451713,0
2017-06-15,0.037538551178990964,-0.2843696976371959,0
2017-06-16,0.01886197549120716,0.05802554938511406,0
2017-06-19,-0.00900101321329938,0.07690460770346874,0
2017-06-20,0.0116532990898639,-0.21203358998508293,0
2017-06-21,0.003082065982099813,-0.12585602748467295,0
2017-06-22,0.0005924299191431004,0.14066877141739909,0
2017-06-23,0.005524835874082257,0.08763854578634067,0
2017-06-26,0.00762484959481835,-0.23657812341009787,0
2017-06-27,-0.008546876415982396,0.4736485776818178,0
2017-06-28,0.006150072068656698,0.10086375078680376,0
2017-06-29,0.030122287948943338,0.5416722830639529,0
2017-06-30,0.046134098134267276,-0.6697582728890339,0
2017-07-05,0.06617003906756835,0.2389185456070102,0
2017-07-06,0.06691172116294908,-0.06605271964492943,0
2017-07-07,0.04446638847672624,-0.2848498932412369,0
2017-07-10,0.034566919840689714,0.15480984694776012,0
2017-07-11,0.02488908564774661,-0.12387424350958298,0
2017-07-12,0.0010796076675125832,0.09948252314772432,0
2017-07-13,-0.012035457826478968,-0.09528899603446916,0
2017-07-14,-0.0019190386543330717,0.609359134215282,1
2017-07-17,-0.017249462312531882,-0.44164087572880106,0
2017-07-18,-0.02005331356121509,0.0020599101470217818,0
2017-07-19,-0.01925598076478252,-0.2770386514612184,0
2017-07-20,-0.014581490808894593,-0.11782757408936817,0
2017-07-21,-0.021260066035457825,0.13489672342799608,0
2017-07-24,-0.01502780135544679,-0.2071654063901427,0
2017-07-25,0.0,0.6504503177386312,0
2017-07-26,0.01904015245536428,-0.3656669969996358,0
2017-07-27,0.007971220178138338,0.016623483586283072,0
2017-07-28,0.003397123933298829,-0.23244331526863604,0
2017-07-31,0.004399055799801488,0.09630649104602895,0
2017-08-01,0.005017064405722138,0.17324549191130956,0
2017-08-02,0.002102341650039641,-0.2144337472497071,0
2017-08-03,0.012424201282588143,0.018836028400972538,0
2017-08-04,0.0098925157508587,0.3165740907056289,0
2017-08-07,0.026062356055402525,-0.5518105091616903,0
2017-08-08,0.02379621021806866,0.5484549149912965,0
2017-08-09,0.007243395273072828,-0.21193152278808114,0
2017-08-10,0.004616218610726364,0.09440144405876794,0
2017-08-11,-0.0029289745127867306,-0.1968596490272816,0
2017-08-14,-0.024089076895060124,0.06974273351110938,0
2017-08-15,-0.016838715105247815,-0.25006643007277063,0
2017-08-16,-0.009993501483353207,0.21097866057293402,0
2017-08-17,-0.015081288902887735,0.20170042710067548,0
2017-08-18,-0.016733927392300174,-0.03305819872224447,0
2017-08-21,-0.007571681666815877,-0.3345921912969345,0
2017-08-22,-0.020107090941401395,0.010518961365583834,0
2017-08-23,-0.012688663650362031,-0.14633668781616294,0
2017-08-24,-0.0046865293809670305,0.03797217083103632,0
2017-08-25,0.009223242912160146,0.21951407845392623,0
2017-08-28,0.012474288224050056,-0.4497734076111861,0
2017-08-29,0.01086974692195497,0.5067888379174654,0
2017-08-30,-0.0052638193670953015,-0.3405017113096882,0
2017-08-31,-0.004091384392424402,0.3953051802808396,0
2017-09-01,-0.006699364732082991,-0.16918463689929553,0
2017-09-05,-0.0019636191435026262,0.5143006539779229,0
2017-09-06,-0.023256862164267922,-0.34420036036931734,0
2017-09-07,-0.010667062581808828,0.20069236811420765,0
2017-09-08,-0.030983353749491016,-0.028803869902656487,0
2017-09-11,-0.02753863998149164,-0.09742356642768968,0
2017-09-12,-0.022262859562668602,0.1502370448914796,0
2017-09-13,0.01546351015007641,-0.19640350670912454,0
2017-09-14,0.011326557267926418,-0.1926238513453562,0
2017-09-15,0.027742171452326048,0.26135616118359195,0
2017-09-18,0.035003921457574805,-0.22523014529014773,0
2017-09-19,0.035321823207162595,0.09218774125908524,0
2017-09-20,0.033016850741957704,0.21682861979313017,0
2017-09-21,0.03673106358367839,-0.30793140206520064,0
2017-09-22,0.04343389109079343,-0.3097039189909161,0
2017-09-25,0.034559862301332345,0.32151282025360217,0
2017-09-26,0.012571372277082382,-0.16747376079705134,0
2017-09-27,-0.0024551677576187814,0.5212212234098281,0
2017-09-28,0.006637440657978999,-0.4452405241095505,0
2017-09-29,0.0031561531683284016,0.10438240953947187,0
2017-10-02,0.007250938131967644,0.23911159530200266,0
2017-10-03,0.028797458218132732,-0.26863078271145113,0
2017-10-04,0.03841006769480515,0.1650725723062081,0
2017-10-05,0.012222134719027444,0.09019649434573296,0
2017-10-06,0.02391027655670186,-0.38062105931407686,0
2017-10-09,0.020787855886444717,-0.1299143306166215,0
2017-10-10,0.0009690236230994742,0.14094179162314546,0
2017-10-11,0.003670152722267339,0.42433432886649314,0
2017-10-12,0.009864269615462717,0.36363274309450944,1
2017-10-13,-0.01170855789279912,-0.3682241167172542,0
2017-10-16,-0.01078118395528005,-0.03690987427112802,0
2017-10-17,0.015034600658154318,-0.21303064180841602,0
2017-10-18,0.004638956313087306,-0.02353055327659348,0
2017-10-19,0.012731860594227484,-0.21713068803372337,0
2017-10-20,0.02247026171403288,0.6212627977960317,0
2017-10-23,0.03710499676563206,-0.48655158030795675,0
2017-10-24,0.015413371533890441,0.370989808239397,0
2017-10-25,0.033327641610763514,0.11175190347935526,0
2017-10-26,0.030657719433195396,-0.11367176897246267,0
2017-10-27,0.03592320606175825,-0.25547628301583813,0
2017-10-30,0.022449228218010653,-0.17153833670304763,0
2017-10-31,0.02012704272808552,-0.08784351931396017,0
2017-11-01,-0.003273325344968825,0.06873077813301975,0
2017-11-02,-0.0011956047547458937,0.0642709792164915,0
2017-11-03,-0.0017266191339881942,-0.21932159788967098,0
2017-11-06,-0.0034305350967889225,0.025760437064519692,0
2017-11-07,-0.006009278254979655,0.7421706386847511,0
2017-11-08,-0.018959926483118394,-0.07869572127018998,0
2017-11-09,-0.03303775074507698,0.003482414972598491,0
2017-11-10,-0.039460961640013004,-0.44355152628390115,0
2017-11-13,-0.039158859396161816,-0.10656680734632573,0
2017-11-14,-0.02932761509452053,0.1796899548162223,0
2017-11-15,-0.014798712743258946,0.33872904975496,0
2017-11-16,0.00561856361879709,-0.3760548738705154,0
2017-11-17,0.008922907659282941,-0.08929598791568338,0
2017-11-20,0.0061329589626852865,0.05910859715987371,0
2017-11-21,0.011834457647003305,-0.04174599129992984,0
2017-11-22,0.017531178508970235,-0.23263802757956142,0
2017-11-27,-0.001935202946426351,1.00308919637963,0
2017-11-28,-0.0019299877748197858,0.71174296261227,0
2017-11-29,0.02340421352385036,0.2672147821937543,0
2017-11-30,0.04686976310021773,0.003684834854453811,0
2017-12-01,0.058246761029882244,-0.10347312583569845,0
2017-12-04,0.06378255400790689,0.21520551040376645,0
2017-12-05,0.08800328880880937,-0.33948448435405965,0
2017-12-06,0.04192349461542744,-0.2411756821573512,0
2017-12-07,0.011785330958580253,0.024048843632780148,0
2017-12-08,0.0009997025527619385,-0.06418028896482753,0
2017-12-11,0.010868773336721205,-0.234597596437915,0
2017-12-12,-0.012543571564344269,0.3209866392007754,0
2017-12-13,0.010820664640716515,0.044066972344310784,0
2017-12-14,0.005416477875776593,-0.15628305280616317,0
2017-12-15,0.000618363022569568,0.4686571825812109,0
2017-12-18,0.0013268597060775988,-0.5067650587594237,0
2017-12-19,0.01328818189996639,-0.03817487377849815,0
2017-12-20,-0.003196530872239478,-0.026298154554879716,0
2017-12-21,0.005856428804094094,0.031162437279615318,0
2017-12-22,0.029552223467681493,-0.24832119979256362,0
2017-12-26,0.013207398245157265,-0.19755050686585562,0
2017-12-27,-9.304597641079937e-05,-0.1072484746417679,0
2017-12-28,0.00646414661988981,0.14328272384642204,0
2017-12-29,0.015151276049237161,-0.0760053324110963,0
